pdays,emp.var.rate,euribor3m,nr.employed
0.19361282450992032,-0.10084794366621097,0.33891969570049346,0.41071387132421666
0.19361282450992032,0.6639581208160877,0.7273180602673214,0.3437186946397817
0.19361282450992032,-1.885395427458241,-1.5724850345303145,-1.2585826143962295
0.19361282450992032,-0.10084794366621097,0.24081015338792186,0.41071387132421666
0.19361282450992032,0.8551596369366623,0.7873380155644241,0.8615355810965457
0.19361282450992032,-1.1843232016828007,-1.3347136731610232,-0.9389597922975755
0.19361282450992032,-0.10084794366621097,0.2725514759008125,0.41071387132421666
0.19361282450992032,0.8551596369366623,0.7856066707000845,0.8615355810965457
-5.181071914670656,-1.885395427458241,-1.5695994597564153,-1.2585826143962295
0.19361282450992032,0.8551596369366623,0.7873380155644241,0.8615355810965457
0.19361282450992032,-1.1843232016828007,-1.2631514187683237,-0.9389597922975755
0.19361282450992032,0.8551596369366623,0.7838753258357449,0.8615355810965457
0.19361282450992032,0.8551596369366623,0.7273180602673214,0.8615355810965457
0.19361282450992032,-1.1843232016828007,-1.2983554310098937,-0.9389597922975755
0.19361282450992032,-1.885395427458241,-1.4686043426699444,-1.2585826143962295
0.19361282450992032,0.8551596369366623,0.7832982108809654,0.8615355810965457
0.19361282450992032,-1.1843232016828007,-1.2631514187683237,-0.9389597922975755
0.19361282450992032,-0.10084794366621097,0.29794453391112546,0.41071387132421666
0.19361282450992032,-1.1843232016828007,-1.3098977301054904,-0.9389597922975755
0.19361282450992032,0.6639581208160877,0.7232782555838627,0.3437186946397817
0.19361282450992032,0.6639581208160877,0.7232782555838627,0.3437186946397817
0.19361282450992032,0.8551596369366623,0.7838753258357449,0.8615355810965457
0.19361282450992032,0.8551596369366623,0.7861837856548646,0.8615355810965457
0.19361282450992032,-1.1843232016828007,-1.3347136731610232,-0.9389597922975755
-5.164883105215293,-0.10084794366621097,0.31698932741885966,0.41071387132421666
0.19361282450992032,-1.1843232016828007,-1.7023358993557771,-2.2007022865210604
-5.175675644852202,-1.885395427458241,-1.5713308046207548,-1.2585826143962295
0.19361282450992032,0.6639581208160877,0.7273180602673214,0.3437186946397817
0.19361282450992032,0.8551596369366623,0.7856066707000845,0.8615355810965457
0.19361282450992032,0.6639581208160877,0.7221240256743031,0.3437186946397817
